Serial_Number,Campaign_Name,Adset_Name,Ad_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,CPM,CTR,Impressions,Reporting_Date,Category
2021030500051903,武財神_APP下載_20210305_擲筊廣告,武財神_IOS_道教興趣,擲筊圖片(無神),APP_INSTALLS,21,1,,,,,88.607595,0.843882,237,20210305,FB
2021030500051904,房價地圖_iOS_自動化_均價_210305,自動化_均價,均價廣告圖,APP_INSTALLS,212,8,,,,,157.973174,1.117735,1342,20210305,FB
2021030600051905,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,445,13,,,,,104.313174,1.570558,4266,20210306,FB
2021030600051906,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_年訂閱_自動版位,求籤圖片,APP_INSTALLS,150,3,,,,,131.118881,1.660839,1144,20210306,FB
2021030600051907,武財神_APP下載_Android_20200727_素材測試,武財神_Android_25-65+_類似受眾_年訂閱_自動版位,商店頁影片,APP_INSTALLS,984,70,,,,,162.188891,2.58777,6067,20210306,FB
2021030600051908,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_求籤_自動版位,上香功能影片,APP_INSTALLS,74,1,,,,,120.325203,0.487805,615,20210306,FB
2021030600051909,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_活躍用戶5%_自動版位,上香功能影片,APP_INSTALLS,17,,,,,,103.658537,1.829268,164,20210306,FB
2021030600051910,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_自訂受眾_籌碼K線_自動版位,上香功能影片,APP_INSTALLS,8,,,,,,95.238095,3.571429,84,20210306,FB
2021030600051911,武財神_APP下載_Android_2020918_上香影片,武財神__Android_25-65+_興趣_道教_自動版位,上香影片,APP_INSTALLS,1169,80,,,,,75.322165,1.475515,15520,20210306,FB
2021030600051912,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,25,4,,,,,116.27907,4.186047,215,20210306,FB
2021030600051913,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,189,6,,,,,93.610698,1.634473,2019,20210306,FB
2021030600051914,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,1,,,,,,33.333333,0,30,20210306,FB
2021030600051915,武財神_APP下載_Android_2020928_自動化測試,TW - 18+,所有素材,APP_INSTALLS,3,,,,,,48.387097,0,62,20210306,FB
2021030600051916,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,292,,,,,,133.333333,3.196347,2190,20210306,FB
2021030600051917,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,自動化廣告,APP_INSTALLS,1729,87,,,1,390,115.036593,1.370592,15030,20210306,FB
2021030600051918,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,自動化廣告,APP_INSTALLS,1213,54,,,,,104.821984,1.2271,11572,20210306,FB
2021030600051919,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,22,,,,,,110.552764,1.507538,199,20210306,FB
2021030600051920,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,276,16,,,,,105.58531,1.683244,2614,20210306,FB
2021030600051921,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,34,3,,,,,92.140921,2.168022,369,20210306,FB
2021030600051922,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,419,,,,,,115.236524,1.980198,3636,20210306,FB
2021030600051923,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,317,,,,,,161.817254,2.399183,1959,20210306,FB
2021030600051924,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,340,,,,,,156.826568,1.983395,2168,20210306,FB
2021030600051925,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,178,,,,,,133.834586,2.180451,1330,20210306,FB
2021030600051926,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,34,3,,,,,55.105348,1.458671,617,20210306,FB
2021030600051927,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,61,7,,,,,130.620985,3.211991,467,20210306,FB
2021030600051928,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,4,,,,,,86.956522,2.173913,46,20210306,FB
2021030600051929,大股東_自動化應用程式安裝_android,大股東_自動化受眾_android,商店頁文案圖片,APP_INSTALLS,198,13,,,,,79.870916,1.210165,2479,20210306,FB
2021030600051930,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾_ios,商店頁文案圖片,APP_INSTALLS,401,34,,,,,100.753769,1.633166,3980,20210306,FB
2021030600051931,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,400,40,,,,,80.14426,1.382488,4991,20210306,FB
2021030600051932,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,201,14,,,,,86.08137,1.456103,2335,20210306,FB
2021030600051933,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,252,42,,,,,94.029851,2.686567,2680,20210306,FB
2021030600051934,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,253,18,,,,,93.186004,1.546961,2715,20210306,FB
2021030600051935,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(圖),APP_INSTALLS,802,36,,,,,103.190942,1.659804,7772,20210306,FB
2021030600051936,210115_股市Podcast_下載_自動_X實驗室,210115_股市Podcast_下載_自動_Android,男人素材,APP_INSTALLS,199,19,,,,,69.049271,1.66551,2882,20210306,FB
2021030600051937,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,741,,,,,,153.162464,2.418355,4838,20210306,FB
2021030600051938,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,309,,,,,,166.666667,2.912621,1854,20210306,FB
2021030600051939,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,896,,,,,,157.413914,3.144765,5692,20210306,FB
2021030600051940,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,928,,,,,,152.481104,3.598423,6086,20210306,FB
2021030600051941,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,801,,,,,,130.095826,3.605652,6157,20210306,FB
2021030600051942,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,901,,,,,,196.168082,4.289136,4593,20210306,FB
2021030600051943,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),台股高檔(圖),APP_INSTALLS,434,14,,,,,112.464369,1.399326,3859,20210306,FB
2021030600051944,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),財報複雜(圖),APP_INSTALLS,354,8,,,,,120.040692,1.017294,2949,20210306,FB
2021030600051945,2021_Q1_艾蜜莉下載_IOS_自動化廣告,20210127_艾蜜莉_IOS,20210127_艾蜜莉下載_IOS_新舊素材,APP_INSTALLS,450,14,,,,,111.829026,1.590457,4024,20210306,FB
2021030600051946,2021_Q1_艾蜜莉下載_Android_自動化廣告,20210129_艾蜜莉下載_Android_自動化廣告,20210127_艾蜜莉下載_Android_新舊素材,APP_INSTALLS,297,20,,,,,89.403974,1.505117,3322,20210306,FB
2021030600051947,期貨電子盤_下載_Android - 興趣期貨受眾,期貨受眾_Android,期貨受眾_Android,APP_INSTALLS,327,17,,,,,71.350644,1.440105,4583,20210306,FB
2021030600051948,20210105阿勳APP下載_Android_軟體,android_Lookalike_阿勳貼文廣告有互動,台股高檔(圖),APP_INSTALLS,328,16,,,,,101.894998,1.615409,3219,20210306,FB
2021030600051949,20210105阿勳APP下載_Android_軟體,android_Lookalike_阿勳貼文廣告有互動,介紹APP(影),APP_INSTALLS,31,,,,,,104.72973,1.351351,296,20210306,FB
2021030600051950,20210105阿勳APP下載_iOS_軟體,IOS_Lookalike_阿勳貼文廣告有互動,台股高檔(圖),APP_INSTALLS,169,7,,,,,102.300242,0.90799,1652,20210306,FB
2021030600051951,20210105阿勳APP下載_iOS_軟體,IOS_Lookalike_阿勳貼文廣告有互動,介紹APP(影),APP_INSTALLS,12,1,,,,,110.091743,0.917431,109,20210306,FB
2021030600051952,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(新圖),APP_INSTALLS,950,39,,,,,113.324585,1.19289,8383,20210306,FB
2021030600051953,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),台股高檔(新圖),APP_INSTALLS,1074,48,,,,,114.547782,1.087884,9376,20210306,FB
2021030600051954,期貨電子盤_IOS_預算手動,IOS_綜合受眾,IOS_綜合受眾_自動化廣告,APP_INSTALLS,141,6,,,,,74.406332,0.949868,1895,20210306,FB
2021030600051955,武財神_APP下載_20210305_擲筊廣告,武財神_Android_道教興趣,擲筊圖片(無神),APP_INSTALLS,436,35,,,,,90.531561,2.803156,4816,20210306,FB
2021030600051956,武財神_APP下載_20210305_擲筊廣告,武財神_Android_道教興趣,擲筊圖片(有神),APP_INSTALLS,3,,,,,,96.774194,3.225806,31,20210306,FB
2021030600051957,武財神_APP下載_20210305_擲筊廣告,武財神_IOS_道教興趣,擲筊圖片(有神),APP_INSTALLS,0,,,,,,0,6.666667,15,20210306,FB
2021030600051958,武財神_APP下載_20210305_擲筊廣告,武財神_IOS_道教興趣,擲筊圖片(無神),APP_INSTALLS,41,1,,,,,72.566372,2.477876,565,20210306,FB
2021030600051959,房價地圖_iOS_自動化_均價_210305,自動化_均價,均價廣告圖,APP_INSTALLS,775,128,,,,,93.871124,2.361919,8256,20210306,FB
2021030700051960,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,490,42,,,1,120,99.029911,2.263541,4948,20210307,FB
2021030700051961,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_年訂閱_自動版位,求籤圖片,APP_INSTALLS,47,2,,,,,122.715405,2.349869,383,20210307,FB
2021030700051962,武財神_APP下載_Android_20200727_素材測試,武財神_Android_25-65+_類似受眾_年訂閱_自動版位,商店頁影片,APP_INSTALLS,1006,85,,,,,147.810755,2.630032,6806,20210307,FB
2021030700051963,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_求籤_自動版位,上香功能影片,APP_INSTALLS,45,3,,,,,124.309392,2.762431,362,20210307,FB
2021030700051964,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_活躍用戶5%_自動版位,上香功能影片,APP_INSTALLS,16,2,,,,,96.969697,1.818182,165,20210307,FB
2021030700051965,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_自訂受眾_籌碼K線_自動版位,上香功能影片,APP_INSTALLS,1,,,,,,125,0,8,20210307,FB
2021030700051966,武財神_APP下載_Android_2020918_上香影片,武財神__Android_25-65+_興趣_道教_自動版位,上香影片,APP_INSTALLS,984,56,,,,,65.221714,1.226221,15087,20210307,FB
2021030700051967,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,421,42,,,,,92.608887,1.957765,4546,20210307,FB
2021030700051968,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,160,16,,,,,88.202867,1.598677,1814,20210307,FB
2021030700051969,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,4,,,,,,61.538462,1.538462,65,20210307,FB
2021030700051970,武財神_APP下載_Android_2020928_自動化測試,TW - 18+,所有素材,APP_INSTALLS,4,,,,,,34.482759,1.724138,116,20210307,FB
2021030700051971,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,221,,,,,,122.032027,3.478741,1811,20210307,FB
2021030700051972,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,自動化廣告,APP_INSTALLS,1446,76,,,,,121.973851,1.712358,11855,20210307,FB
2021030700051973,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,自動化廣告,APP_INSTALLS,992,56,,,,,98.794941,1.294692,10041,20210307,FB
2021030700051974,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,12,2,,,,,74.534161,4.347826,161,20210307,FB
2021030700051975,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,320,25,,,,,102.860816,1.76792,3111,20210307,FB
2021030700051976,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,21,,,,,,98.130841,1.401869,214,20210307,FB
2021030700051977,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,309,,,,,,113.896056,1.69554,2713,20210307,FB
2021030700051978,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,283,,,,,,158.543417,2.857143,1785,20210307,FB
2021030700051979,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,203,,,,,,136.977058,1.68691,1482,20210307,FB
2021030700051980,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,93,,,,,,150.485437,2.427184,618,20210307,FB
2021030700051981,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,42,4,,,,,48.554913,0.809249,865,20210307,FB
2021030700051982,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,63,7,,,,,105.882353,1.84874,595,20210307,FB
2021030700051983,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,2,,,,,,80,0,25,20210307,FB
2021030700051984,大股東_自動化應用程式安裝_android,大股東_自動化受眾_android,商店頁文案圖片,APP_INSTALLS,201,23,,,,,79.321231,1.499605,2534,20210307,FB
2021030700051985,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾_ios,商店頁文案圖片,APP_INSTALLS,405,33,,,,,102.896341,1.60061,3936,20210307,FB
2021030700051986,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,403,44,,,,,80.972473,1.828411,4977,20210307,FB
2021030700051987,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,201,19,,,,,91.990847,1.556064,2185,20210307,FB
2021030700051988,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,248,43,,,,,85.635359,2.727901,2896,20210307,FB
2021030700051989,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,247,21,,,,,89.009009,1.693694,2775,20210307,FB
2021030700051990,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(圖),APP_INSTALLS,851,34,,,,,94.053935,1.635721,9048,20210307,FB
2021030700051991,210115_股市Podcast_下載_自動_X實驗室,210115_股市Podcast_下載_自動_Android,男人素材,APP_INSTALLS,202,28,,,,,62.422744,1.514215,3236,20210307,FB
2021030700051992,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,925,,,,,,156.646909,2.607959,5905,20210307,FB
2021030700051993,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,138,,,,,,186.486486,3.648649,740,20210307,FB
2021030700051994,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,941,,,,,,160.19748,2.791965,5874,20210307,FB
2021030700051995,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,938,,,,,,159.713945,3.592712,5873,20210307,FB
2021030700051996,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,842,,,,,,131.357254,3.291732,6410,20210307,FB
2021030700051997,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,850,,,,,,214.809199,4.018196,3957,20210307,FB
2021030700051998,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),台股高檔(圖),APP_INSTALLS,456,22,,,,,95.778198,1.491283,4761,20210307,FB
2021030700051999,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),財報複雜(圖),APP_INSTALLS,320,12,,,,,117.950608,1.253225,2713,20210307,FB
2021030700052000,2021_Q1_艾蜜莉下載_IOS_自動化廣告,20210127_艾蜜莉_IOS,20210127_艾蜜莉下載_IOS_新舊素材,APP_INSTALLS,440,17,,,,,105.515588,1.342926,4170,20210307,FB
2021030700052001,2021_Q1_艾蜜莉下載_Android_自動化廣告,20210129_艾蜜莉下載_Android_自動化廣告,20210127_艾蜜莉下載_Android_新舊素材,APP_INSTALLS,321,30,,,,,90.244588,1.855496,3557,20210307,FB
2021030700052002,期貨電子盤_下載_Android - 興趣期貨受眾,期貨受眾_Android,期貨受眾_Android,APP_INSTALLS,298,17,,,,,63.055438,1.184934,4726,20210307,FB
2021030700052003,20210105阿勳APP下載_Android_軟體,android_Lookalike_阿勳貼文廣告有互動,台股高檔(圖),APP_INSTALLS,303,23,,,,,99.116781,1.373896,3057,20210307,FB
2021030700052004,20210105阿勳APP下載_Android_軟體,android_Lookalike_阿勳貼文廣告有互動,介紹APP(影),APP_INSTALLS,17,3,,,,,70.833333,2.916667,240,20210307,FB
2021030700052005,20210105阿勳APP下載_iOS_軟體,IOS_Lookalike_阿勳貼文廣告有互動,台股高檔(圖),APP_INSTALLS,102,4,,,,,98.74153,1.355276,1033,20210307,FB
2021030700052006,20210105阿勳APP下載_iOS_軟體,IOS_Lookalike_阿勳貼文廣告有互動,介紹APP(影),APP_INSTALLS,15,1,,,,,131.578947,2.631579,114,20210307,FB
2021030700052007,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(新圖),APP_INSTALLS,831,40,,,,,104.174502,1.341356,7977,20210307,FB
2021030700052008,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),台股高檔(新圖),APP_INSTALLS,567,28,,,,,112.835821,1.353234,5025,20210307,FB
2021030700052009,期貨電子盤_IOS_預算手動,IOS_綜合受眾,IOS_綜合受眾_自動化廣告,APP_INSTALLS,168,6,,,,,75.167785,0.760626,2235,20210307,FB
2021030700052010,武財神_APP下載_20210305_擲筊廣告,武財神_Android_道教興趣,擲筊圖片(無神),APP_INSTALLS,472,43,,,,,85.974499,2.750455,5490,20210307,FB
2021030700052011,武財神_APP下載_20210305_擲筊廣告,武財神_Android_道教興趣,擲筊圖片(有神),APP_INSTALLS,0,,,,,,0,0,3,20210307,FB
2021030700052012,武財神_APP下載_20210305_擲筊廣告,武財神_IOS_道教興趣,擲筊圖片(有神),APP_INSTALLS,1,,,,,,111.111111,11.111111,9,20210307,FB
2021030700052013,武財神_APP下載_20210305_擲筊廣告,武財神_IOS_道教興趣,擲筊圖片(無神),APP_INSTALLS,22,2,,,,,66.26506,2.710843,332,20210307,FB
2021030700052014,房價地圖_iOS_自動化_均價_210305,自動化_均價,均價廣告圖,APP_INSTALLS,813,145,,,,,93.75,2.421587,8672,20210307,FB
2021030800052015,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,738,44,,,1,120,99.824158,1.785473,7393,20210308,FB
2021030800052016,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_年訂閱_自動版位,求籤圖片,APP_INSTALLS,12,,,,,,104.347826,2.608696,115,20210308,FB
2021030800052017,武財神_APP下載_Android_20200727_素材測試,武財神_Android_25-65+_類似受眾_年訂閱_自動版位,商店頁影片,APP_INSTALLS,713,50,,,,,155.915154,2.405423,4573,20210308,FB
2021030800052018,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_求籤_自動版位,上香功能影片,APP_INSTALLS,38,4,,,1,120,123.778502,1.628665,307,20210308,FB
2021030800052019,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_活躍用戶5%_自動版位,上香功能影片,APP_INSTALLS,17,2,,,,,111.111111,2.614379,153,20210308,FB
2021030800052020,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_自訂受眾_籌碼K線_自動版位,上香功能影片,APP_INSTALLS,0,,,,,,0,0,4,20210308,FB
2021030800052021,武財神_APP下載_Android_2020918_上香影片,武財神__Android_25-65+_興趣_道教_自動版位,上香影片,APP_INSTALLS,241,21,,,,,74.867971,1.739671,3219,20210308,FB
2021030800052022,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,244,12,,,,,113.752914,1.771562,2145,20210308,FB
2021030800052023,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,160,16,,,,,98.64365,2.034525,1622,20210308,FB
2021030800052024,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,2,,,,,,86.956522,8.695652,23,20210308,FB
2021030800052025,武財神_APP下載_Android_2020928_自動化測試,TW - 18+,所有素材,APP_INSTALLS,5,,,,,,67.567568,2.702703,74,20210308,FB
2021030800052026,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,132,,,,,,142.241379,2.693966,928,20210308,FB
2021030800052027,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,自動化廣告,APP_INSTALLS,755,46,,,,,134.222222,2.026667,5625,20210308,FB
2021030800052028,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,自動化廣告,APP_INSTALLS,537,34,,,,,100.018625,1.303781,5369,20210308,FB
2021030800052029,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,5,,,,,,74.626866,0,67,20210308,FB
2021030800052030,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,73,7,,,,,101.248266,1.803051,721,20210308,FB
2021030800052031,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,5,,,,,,125,2.5,40,20210308,FB
2021030800052032,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,195,,,,,,131.401617,1.819407,1484,20210308,FB
2021030800052033,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,91,,,,,,184.584179,1.825558,493,20210308,FB
2021030800052034,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,97,,,,,,136.427567,2.390999,711,20210308,FB
2021030800052035,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,32,,,,,,187.134503,4.093567,171,20210308,FB
2021030800052036,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,37,1,,,,,57.99373,0.783699,638,20210308,FB
2021030800052037,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,34,,,,,,104.615385,0.615385,325,20210308,FB
2021030800052038,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,2,1,,,,,153.846154,15.384615,13,20210308,FB
2021030800052039,大股東_自動化應用程式安裝_android,大股東_自動化受眾_android,商店頁文案圖片,APP_INSTALLS,201,15,,,,,71.377841,1.136364,2816,20210308,FB
2021030800052040,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾_ios,商店頁文案圖片,APP_INSTALLS,396,34,,,,,104.513064,1.319609,3789,20210308,FB
2021030800052041,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,401,32,,,,,85.410011,1.12886,4695,20210308,FB
2021030800052042,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,198,17,,,,,74.492099,0.978179,2658,20210308,FB
2021030800052043,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,247,22,,,,,93.137255,2.375566,2652,20210308,FB
2021030800052044,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,254,18,,,,,94.318604,1.596732,2693,20210308,FB
2021030800052045,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(圖),APP_INSTALLS,577,19,,,1,790,87.770003,1.490721,6574,20210308,FB
2021030800052046,210115_股市Podcast_下載_自動_X實驗室,210115_股市Podcast_下載_自動_Android,男人素材,APP_INSTALLS,197,24,,,,,65.644785,0.999667,3001,20210308,FB
2021030800052047,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,1054,,,,,,158.305798,2.20787,6658,20210308,FB
2021030800052048,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,89,,,,,,213.942308,3.125,416,20210308,FB
