Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
2020120800031146,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,195,27,,,,,20201208,FB
2020120800031147,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,175,17,,,,,20201208,FB
2020120800031148,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,64,4,,,,,20201208,FB
2020120800031149,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,39,2,,,,,20201208,FB
2020120800031150,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,45,5,,,,,20201208,FB
2020120800031151,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,15,1,,,,,20201208,FB
2020120800031152,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,109,6,,,,,20201208,FB
2020120800031153,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,4,,,,,,20201208,FB
2020120800031154,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031155,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,81,6,1,1988,,,20201208,FB
2020120800031156,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,24,2,,,,,20201208,FB
2020120800031157,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,218,18,,,1,,20201208,FB
2020120800031158,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,260,15,1,3590,,,20201208,FB
2020120800031159,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,112,9,,,1,,20201208,FB
2020120800031160,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,88,8,,,,,20201208,FB
2020120800031161,無聊詹_IOS_軟體,無聊詹_IOS_竹科工程師,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031162,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,324,19,2,19594,,,20201208,FB
2020120800031163,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,40,5,,,,,20201208,FB
2020120800031164,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,45,3,,,,,20201208,FB
2020120800031165,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,8,1,,,,,20201208,FB
2020120800031166,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,5,1,,,,,20201208,FB
2020120800031167,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,312,32,,,,,20201208,FB
2020120800031168,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,16,1,,,,,20201208,FB
2020120800031169,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,26,2,,,,,20201208,FB
2020120800031170,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_運勢_自動版位,APP_INSTALLS,245,18,,,,,20201208,FB
2020120800031171,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,9,1,,,,,20201208,FB
2020120800031172,無聊詹_IOS_軟體,無聊詹_IOS_商品包造訪LL2%,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031173,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_熱門股_20200828_iOS,APP_INSTALLS,170,26,,,,,20201208,FB
2020120800031174,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,5,,,,,,20201208,FB
2020120800031175,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031176,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_影片區_Android,APP_INSTALLS,8,2,,,,,20201208,FB
2020120800031177,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_扭蛋圖_20200828_iOS,APP_INSTALLS,48,5,,,,,20201208,FB
2020120800031178,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_提問_20200922_iOS,APP_INSTALLS,5,,,,,,20201208,FB
2020120800031179,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_提問_20200922_Android,APP_INSTALLS,1,,,,,,20201208,FB
2020120800031180,股市爆料同學會_再行銷_20200922,(再行銷)股市爆料同學會_每周熱門股_iOS,APP_INSTALLS,57,9,,,,,20201208,FB
2020120800031181,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,APP_INSTALLS,16,2,,,,,20201208,FB
2020120800031182,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,1957,122,,,1,390,20201208,FB
2020120800031183,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,705,70,1,3688,,,20201208,FB
2020120800031184,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,107,8,,,,,20201208,FB
2020120800031185,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,148,12,,,,,20201208,FB
2020120800031186,丹尼爾_AOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,26,2,,,,,20201208,FB
2020120800031187,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,506,43,2,7180,,,20201208,FB
2020120800031188,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,76,9,,,,,20201208,FB
2020120800031189,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,261,13,,,,,20201208,FB
2020120800031190,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,354,21,,,,,20201208,FB
2020120800031191,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,70,7,,,,,20201208,FB
2020120800031192,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,334,24,,,,,20201208,FB
2020120800031193,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031194,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,股市爆料同學會_影片廣告_20201015_iOS 1027改A,APP_INSTALLS,59,5,1,3590,,,20201208,FB
2020120800031195,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,3,,,,,,20201208,FB
2020120800031196,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,698,,1,3590,,,20201208,FB
2020120800031197,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,股市爆料同學會_影片廣告_20201015_Android 1027改A,APP_INSTALLS,48,6,,,,,20201208,FB
2020120800031198,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,296,,,,,,20201208,FB
2020120800031199,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,1236,62,1,3590,6,,20201208,FB
2020120800031200,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,5,,,,,,20201208,FB
2020120800031201,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,96,12,,,,,20201208,FB
2020120800031202,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,87,,,,,,20201208,FB
2020120800031203,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,83,,,,,,20201208,FB
2020120800031204,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,86,,,,,,20201208,FB
2020120800031205,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,284,,2,7180,,,20201208,FB
2020120800031206,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,262,16,,,,,20201208,FB
2020120800031207,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,441,29,,,,,20201208,FB
2020120800031208,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1209,,,,,,20201208,FB
2020120800031209,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,628,,,,,,20201208,FB
2020120800031210,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,1369,,1,3590,,,20201208,FB
2020120800031211,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,1,,,,,,20201208,FB
2020120800031212,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031213,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,881,46,,,,,20201208,FB
2020120800031214,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,371,17,,,,,20201208,FB
2020120800031215,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201113,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031216,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_iOS _20201113(改梗圖),APP_INSTALLS,0,,,,,,20201208,FB
2020120800031217,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031218,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,256,17,,,,,20201208,FB
2020120800031219,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,590,38,,,1,390,20201208,FB
2020120800031220,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,646,44,,,1,390,20201208,FB
2020120800031221,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,531,35,2,7180,,,20201208,FB
2020120800031222,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,196,13,1,1988,,,20201208,FB
2020120800031223,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,107,2,,,,,20201208,FB
2020120800031224,武財神_APP下載_Android_20201120_自動化廣告_股票圖,自動化廣告_Android_20201120,APP_INSTALLS,531,31,,,,,20201208,FB
2020120800031225,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,191,32,3,20353,,,20201208,FB
2020120800031226,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,381,72,,,,,20201208,FB
2020120800031227,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_iOS,APP_INSTALLS,38,13,,,,,20201208,FB
2020120800031228,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,0,,,,,,20201208,FB
2020120800031229,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,3,2,,,,,20201208,FB
2020120800031230,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,3,1,,,,,20201208,FB
2020120800031231,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,334,51,,,,,20201208,FB
2020120800031232,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,256,35,,,,,20201208,FB
2020120800031233,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_iOS _20201120,APP_INSTALLS,7,3,,,,,20201208,FB
2020120800031234,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_iOS _20201120,APP_INSTALLS,85,11,,,,,20201208,FB
2020120800031235,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,546,,2,12017,,,20201208,FB
2020120800031236,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,357,,1,7542,,,20201208,FB
2020120800031237,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,360,,3,10597,,,20201208,FB
2020120800031238,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,568,,7,38804,,,20201208,FB
2020120800031239,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,205,22,,,,,20201208,FB
2020120800031240,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,42,7,,,,,20201208,FB
2020120800031241,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,206,42,,,,,20201208,FB
2020120800031242,施雅棠_首購購買(年),施雅棠_首購_活動影片_早鳥,CONVERSIONS,43,,,,,,20201208,FB
2020120800031243,施雅棠_首購購買(年),施雅棠_首購_活動影片_首購,CONVERSIONS,43,,2,11976,,,20201208,FB
2020120800031244,施雅棠_首購購買(年),施雅棠_首購_圖片02_首購,CONVERSIONS,28,,,,,,20201208,FB
2020120800031245,施雅棠_首購購買(年),施雅棠_首購_圖片02_早鳥,CONVERSIONS,405,,6,35928,,,20201208,FB
2020120800031246,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,288,23,1,8722,,,20201208,FB
2020120800031247,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,13,4,,,,,20201208,FB
2020120800031248,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,7,,,,,,20201208,FB
2020120800031249,2020Q4林恩如_強棒講座_線上,受眾：恩+艾受all眾受眾排除APPall受眾,CONVERSIONS,1167,,2,11978,,,20201208,FB
2020120800031250,2020Q4林恩如_強棒講座_線上,受眾：APPall受眾恩排除艾受all眾受眾,CONVERSIONS,1182,,1,8388,,,20201208,FB
2020120800031251,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1214,,1,1831,,,20201208,FB
2020120800031252,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1198,,,,,,20201208,FB
2020120800031253,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_鑰匙,LINK_CLICKS,321,,,,,,20201208,FB
2020120800031254,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,324,19,1,90,14,7110,20201208,FB
2020120800031255,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1189,,1,3590,,,20201208,FB
2020120800031256,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1188,,1,1988,,,20201208,FB
2020120800031257,施雅棠_流量_導直播,20201207_施雅棠_流量_導直播,LINK_CLICKS,418,,1,5988,,,20201208,FB
2020120800031258,武財神_APP下載_iOS_20201204_樂透圖片3,武財神__Android_25-65+_類似受眾_運勢,APP_INSTALLS,164,7,,,,,20201208,FB
2020120800031259,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1% _(積極),APP_INSTALLS,0,,,,,,20201208,FB
2020120800031260,20201204股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1509,78,,,,,20201208,FB
2020120800031261,20201204_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,531,32,,,,,20201208,FB
2020120800031262,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,2311,345,1,16381,,,20201208,FB
2020120800031263,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,94,25,,,,,20201208,FB
2020120800031264,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_拼圖,LINK_CLICKS,313,,,,,,20201208,FB
2020120800031265,武財神_APP下載_Android_20201207_樂透圖片3,武財神__Android_25-65+_類似受眾_運勢,APP_INSTALLS,81,4,,,,,20201208,FB
2020120800031266,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,18,1,,,,,20201208,FB
2020120800031267,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,APP_INSTALLS,10,,,,,,20201208,FB
2020120800031268,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,43,3,,,,,20201208,FB
2020120800031269,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,57,1,,,,,20201208,FB
2020120800031270,2020Q4林恩如_強棒講座_轉換,受眾：恩+艾粉專廣告互動+類(1-3%),CONVERSIONS,1241,,4,31067,,,20201208,FB
2020120800031271,2020Q4林恩如_強棒講座_轉換,受眾：強棒相關受眾(訂閱/開啟),CONVERSIONS,1328,,3,24816,,,20201208,FB
2020120900031272,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,466,45,,,,,20201209,FB
2020120900031273,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,325,34,,,,,20201209,FB
2020120900031274,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,44,1,,,1,120,20201209,FB
2020120900031275,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,37,2,,,,,20201209,FB
2020120900031276,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,18,1,,,,,20201209,FB
2020120900031277,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,71,7,1,3590,,,20201209,FB
2020120900031278,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,6,1,,,,,20201209,FB
2020120900031279,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,20201209,FB
2020120900031280,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,94,11,,,1,850,20201209,FB
2020120900031281,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,7,,,,,,20201209,FB
2020120900031282,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,370,17,1,3590,,,20201209,FB
2020120900031283,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,397,24,,,3,,20201209,FB
2020120900031284,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,267,14,,,,,20201209,FB
2020120900031285,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,158,7,,,1,,20201209,FB
2020120900031286,無聊詹_IOS_軟體,無聊詹_IOS_竹科工程師,APP_INSTALLS,0,,,,,,20201209,FB
2020120900031287,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,141,8,,,,,20201209,FB
2020120900031288,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,73,6,,,,,20201209,FB
2020120900031289,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,57,3,,,,,20201209,FB
2020120900031290,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,6,2,,,,,20201209,FB
2020120900031291,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,7,,,,,,20201209,FB
2020120900031292,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,312,22,,,,,20201209,FB
2020120900031293,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,23,2,,,,,20201209,FB
2020120900031294,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,31,2,,,,,20201209,FB
2020120900031295,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_運勢_自動版位,APP_INSTALLS,244,14,,,,,20201209,FB
2020120900031296,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,21,3,,,,,20201209,FB
2020120900031297,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_熱門股_20200828_iOS,APP_INSTALLS,97,17,,,,,20201209,FB
2020120900031298,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,1,,,,,,20201209,FB
2020120900031299,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,20201209,FB
2020120900031300,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_影片區_Android,APP_INSTALLS,4,,,,,,20201209,FB
2020120900031301,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_扭蛋圖_20200828_iOS,APP_INSTALLS,3,,,,,,20201209,FB
2020120900031302,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_提問_20200922_iOS,APP_INSTALLS,0,,,,,,20201209,FB
2020120900031303,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_提問_20200922_Android,APP_INSTALLS,1,,,,,,20201209,FB
2020120900031304,股市爆料同學會_再行銷_20200922,(再行銷)股市爆料同學會_每周熱門股_iOS,APP_INSTALLS,78,12,,,,,20201209,FB
2020120900031305,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,APP_INSTALLS,1,,,,,,20201209,FB
2020120900031306,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,1334,99,1,3590,,,20201209,FB
2020120900031307,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,1226,91,,,,,20201209,FB
2020120900031308,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,223,18,2,11478,,,20201209,FB
2020120900031309,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,119,8,1,678,,,20201209,FB
2020120900031310,丹尼爾_AOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,16,1,,,,,20201209,FB
2020120900031311,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,500,33,,,,,20201209,FB
2020120900031312,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,91,9,,,,,20201209,FB
2020120900031313,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,168,7,,,,,20201209,FB
2020120900031314,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,382,28,1,990,,,20201209,FB
2020120900031315,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,49,1,,,,,20201209,FB
2020120900031316,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,232,24,,,,,20201209,FB
2020120900031317,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,20201209,FB
2020120900031318,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,股市爆料同學會_影片廣告_20201015_iOS 1027改A,APP_INSTALLS,20,3,,,,,20201209,FB
2020120900031319,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,2,,,,,,20201209,FB
2020120900031320,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,702,,,,,,20201209,FB
2020120900031321,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,股市爆料同學會_影片廣告_20201015_Android 1027改A,APP_INSTALLS,78,7,1,3590,,,20201209,FB
2020120900031322,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,301,,,,,,20201209,FB
2020120900031323,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,397,27,,,2,,20201209,FB
2020120900031324,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,7,,,,,,20201209,FB
2020120900031325,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,161,9,,,,,20201209,FB
2020120900031326,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,165,,,,,,20201209,FB
2020120900031327,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,83,,,,,,20201209,FB
2020120900031328,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,148,,,,,,20201209,FB
2020120900031329,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,376,,3,15568,,,20201209,FB
2020120900031330,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,167,7,,,,,20201209,FB
2020120900031331,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,297,21,,,,,20201209,FB
2020120900031332,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1182,,1,8388,,,20201209,FB
2020120900031333,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,583,,1,7999,,,20201209,FB
2020120900031334,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,1430,,,,,,20201209,FB
2020120900031335,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,0,1,,,,,20201209,FB
